LDR		01979nam  2200469 i 4500
001		ocm00999999
003		OCoLC
005		20151122075113.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		130717t20142014enka\\\\ob\\\\001\0\eng|d
020	\\	$z9781409455868 (hardback : alk. paper)
020	\\	$a9781409455875 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aSB457.3$b.N54 2014eb
082	04	$a635$223
100	1\	$aNettle, Claire.
245	10	$aCommunity gardening as social action /$cClaire Nettle.
264	\1	$aFarnham, Surrey, England ;$aBurlington, VT :$bAshgate Publishing Company,$c[2014]
264	\4	$c{copy}2014
300	\\	$a1 online resource (273 pages) :$billustrations.
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
490	1\	$aTransforming environmental politics and policy
504	\\	$aIncludes bibliographical references and index.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aCommunity gardens.
650	\0	$aSocial action.
650	\0	$aCollective behavior.
650	\0	$aEnvironmentalism.
655	\0	$aElectronic books.
776	08	$iPrint version:$aNettle, Claire.$tCommunity gardening as social action.$dFarnham, Surrey, England : Ashgate Publishing Company, [2014]$h258 pages$kTransforming environmental politics and policy$z9781409455868$w(DLC)  2013026674
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10821432$zConnect to this resource:
830	\0	$aTransforming environmental politics and policy.
907	\\	$a.b17724053$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$genk$h0$i0
910	\\	$aMARS
		
LDR		02239nam  2200469 i 4500
001		ocm00999999
003		OCoLC
005		20151122075113.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		130709t20142014enkabj\\ob\\\\001\0deng|d
020	\\	$z9781409454731 (hardcover : alk. paper)
020	\\	$a9781409454748 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
043	\\	$ae-fr---
049	\\	$aPALS-EBRARY
050	14	$aCS599$b.G734 2014eb
082	04	$a944/.0280922$223
100	1\	$aMilstein, Joanna.
245	14	$aThe Gondi :$bfamily strategy and survival in early modern France /$cJoanna Milstein.
264	\1	$aFarnham, Surrey, UK ;$aBurlington, VT :$bAshgate Publishing Limited,$c[2014]
264	\4	$c{copy}2014
300	\\	$a1 online resource (260 pages) :$billustrations, geneological tables, maps
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
505	0\	$aThe gondi in France : perceptions and realities -- Money for royal endeavours -- Power, prowess and prestige : the Gondi in politics -- Pierre de Gondi : churchman and king's man -- Gondi women.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
600	30	$aGondi family.
600	00	$aCatherine de M{acute}edicis,$cQueen, consort of Henry II, King of France,$d1519-1589.
650	\0	$aItalians$zFrance$xHistory$y16th century.
651	\0	$aFrance$xCourt and courtiers$xHistory$y16th century.
655	\0	$aElectronic books.
776	08	$iPrint version:$aMilstein, Joanna.$tGondi : family strategy and survival in early modern France.$dFarnham, Surrey, UK : Ashgate Publishing Limited, [2014]$hxi, 243 pages$z9781409454731$w(DLC)  2013021097
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10821433$zConnect to this resource:
907	\\	$a.b17724065$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$genk$h4$i0
910	\\	$aMARS
		
LDR		02690nam  2200541 i 4500
001		ocm00999999
003		OCoLC
005		20151122075113.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		130628t20142014enk\\\\\ob\\\\001\0deng|d
020	\\	$z9781409442141 (hardcover : alk. paper)
020	\\	$a9781409442158 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
043	\\	$ae-uk-en
049	\\	$aPALS-EBRARY
050	14	$aPR1527$b.G85 2014eb
082	04	$a270.092/2$223
100	1\	$aGulley, Alison.
245	14	$aThe displacement of the body in {AElig}lfric's virgin martyr lives /$cAlison Gulley.
246	30	$a{AElig}lfric's virgin martyr lives
264	\1	$aFarnham, Surrey, England :$bAshgate Publishing Limited ;$aBurlington VT :$bAshgate Publishing Company,$c[2014]
264	\4	$c{copy}2014
300	\\	$a1 online resource (161 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
505	0\	$aIntroduction -- The ideal of castitas and the environment of {AElig}lfric's virgin martyr legends -- Marital imagery, Marian allusion, and circumscribed virginity in {AElig}lfric's life of Agnes -- Private lives and public contexts in {AElig}lfric's lives of Agatha and Lucy -- Cross-dressing, sex-change, and womanhood in {AElig}lfric's life of Eugenia -- Conversion and marital vocation in Passio Sanctae Cecilie Virginis -- Conclusion.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
600	00	$aAelfric,$cAbbot of Eynsham.$tLives of saints.
650	\0	$aVirginity in literature.
650	\0	$aMartyrs in literature.
650	\0	$aMarriage in literature.
650	\0	$aConversion in literature.
650	\0	$aConduct of life in literature.
650	\0	$aLiterature and society$zEngland$xHistory.
650	\0	$aChristian hagiography$xHistory$yTo 1500.
650	\0	$aChristian literature, English (Old)$xHistory and criticism.
655	\0	$aElectronic books.
776	08	$iPrint version:$aGulley, Alison.$tDisplacement of the body in {AElig}lfric's virgin martyr lives.$dFarnham, Surrey, England : Ashgate Publishing Limited, [2014]$h152 pages$z9781409442141$w(DLC)  2013021380
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10821434$zConnect to this resource:
907	\\	$a.b17724077$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$genk$h4$i0
910	\\	$aMARS
		
LDR		02665nam  2200493 i 4500
001		ocm00999999
003		OCoLC
005		20151122075113.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		131105t20142014enk\\\\\ob\\\\001\0\eng|d
020	\\	$z9781472415585 (hardback : alk. paper)
020	\\	$a9781472415592 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
043	\\	$an-us---
049	\\	$aPALS-EBRARY
050	14	$aPS374.N4$bR59 2014eb
082	04	$a813.009/896073$223
100	1\	$aRosenblatt, Paul C.
245	14	$aThe impact of racism on African American families :$bliterature as social science /$cPaul C. Rosenblatt.
264	\1	$aFarnham, Surrey, England ;$aBurlington, VT :$bAshgate,$c[2014]
264	\4	$c{copy}2014
300	\\	$a1 online resource (191 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
505	0\	$aNovels as resources for understanding the impact of racism on African American families -- Reading novels as a social science researcher -- When family members are forced by racism to separate -- Racism and relationship commitment -- Racism-caused grief, rage, and humiliation come home -- The economic costs of racism for African American families -- Skin color and other racialized features as family issues -- Family conversations about white people -- Parenting -- Racism can undermine parenting by mothers and fathers -- Conceptualizing.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aAmerican fiction$xAfrican American authors$xHistory and criticism.
650	\0	$aAfrican American families in literature.
650	\0	$aRacism in literature.
650	\0	$aDomestic fiction, American$xHistory and criticism.
650	\0	$aAfrican American families$xSocial conditions.
650	\0	$aLiterature and society$zUnited States.
655	\0	$aElectronic books.
776	08	$iPrint version:$aRosenblatt, Paul C.$tImpact of racism on African American families : literature as social science.$dFarnham, Surrey, England : Ashgate, [2014]$h182 pages$z9781472415585$w(DLC)  2013032356
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10821435$zConnect to this resource:
907	\\	$a.b17724089$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$genk$h4$i0
910	\\	$aMARS
		
LDR		02074nam  2200445 i 4500
001		ocm00999999
003		OCoLC
005		20151122075113.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		130513t20142014vtug\\\\ob\\\\001\0deng|d
020	\\	$z9781409447887 (hardcover : alk. paper)
020	\\	$a9781409447894 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
043	\\	$ae-gx---
049	\\	$aPALS-EBRARY
050	14	$aML410.S3$bF39 2014eb
082	04	$a780.9/034$223
100	1\	$aFeurzeig, Lisa.
245	10	$aSchubert's lieder and the philosophy of early German romanticism /$cLisa Feurzeig.
264	\1	$aBurlington, VT :$bAshgate,$c[2014]
264	\4	$c{copy}2014
300	\\	$a1 online resource (215 pages) :$bmusic
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
505	0\	$aThe Berlin/Jena romantics -- Case study : "Die Berge" and Schubert as abstract thinker -- Early romantic hermeneutics -- Nature at twilight : Schlegel's and Schubert's Abendr{uml}ote -- Religion by night : Schubert's Novalis settings -- Creation in the forest : "Im Walde."
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
600	10	$aSchubert, Franz,$d1797-1828.$tSongs.
650	\0	$aRomanticism$zGermany$xHistory$y18th century.
655	\0	$aElectronic books.
776	08	$iPrint version:$aFeurzeig, Lisa.$tSchubert's lieder and the philosophy of early German romanticism.$dBurlington, VT : Ashgate, [2014]$hxvi, 198 pages$z9781409447887$w(DLC)  2013019345
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10821436$zConnect to this resource:
907	\\	$a.b17724090$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gvtu$h0$i0
910	\\	$aMARS
		
LDR		01876nam  2200445 i 4500
001		ocm00999999
003		OCoLC
005		20151122075114.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		130708t20142014enkabd\\ob\\\\001\0\eng|d
020	\\	$z9781409439592 (hardcover : alk. paper)
020	\\	$a9781409439608 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aHT111$b.C557 2014eb
082	04	$a307.76$223
245	00	$aCityscapes in history :$bcreating the urban experience /$cedited by Katrina Gulliver, Hel{acute}ena T{acute}oth.
264	\1	$aFarnham, Surrey :$bAshgate,$c[2014]
264	\4	$c{copy}2014
300	\\	$a1 online resource (254 pages) :$billustrations, maps
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
505	0\	$apart I. The city planned -- part II. The city lived -- part III. The city as a stage.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aCities and towns$xSocial aspects.
650	\0	$aCity and town life.
655	\0	$aElectronic books.
700	1\	$aGulliver, Katrina.
700	1\	$aT{acute}oth, Hel{acute}ena.
776	08	$iPrint version:$tCityscapes in history : creating the urban experience.$dFarnham, Surrey : Ashgate, [2014]$hxvii, 233 pages$z9781409439592$w(DLC)  2013023950
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10821437$zConnect to this resource:
907	\\	$a.b17724107$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$genk$h0$i0
910	\\	$aMARS
		
LDR		01662nam  2200397 i 4500
001		ocm00999999
003		OCoLC
005		20151122075114.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		140108s2014\\\\enk\\\\\ob\\\\001\0\eng|d
020	\\	$z9781780491592
020	\\	$a9781782411970 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aRC506$b.K54 2014eb
100	1\	$aKieffer, Christine C.
245	10	$aMutuality, recognition, and the self :$bpsychoanalytic reflections /$cChristine C. Kieffer.
264	\1	$aLondon :$bKarnac,$c2014.
300	\\	$a1 online resource (238 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references and index.
505	0\	$apart I. The contributions of family -- part II. The impact of group -- part III. Developmental impasses : removing obstacles to growth in treatment.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed January 8, 2014).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aDevelopmental psychology.
650	\0	$aPsychoanalysis.
655	\0	$aElectronic books.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10821626$zConnect to this resource:
907	\\	$a.b17724119$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$genk$h0$i0
910	\\	$aMARS
		
LDR		01871nam  2200469 i 4500
001		ocm00999999
003		OCoLC
005		20151122075114.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		140110t20142014bcc\\\\\ob\\\\001\0\eng|d
020	\\	$z9780774823555
020	\\	$a9780774823579 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
043	\\	$an-cn---
049	\\	$aPALS-EBRARY
050	14	$aPM22654.A2$bB43 2014eb
082	04	$a617$223
100	1\	$aBeck, David.
245	10	$aTellings from our elders.$nVolume 1,$pSnohomish texts :$bLushootseed Sye[schwa]ye[schwa]hub /$cas told by Martha Williams Lamont [and three others] ; David Beck and Thom Hess.
264	\1	$aVancouver :$bUBC Press,$c[2014]
264	\4	$c{copy}2014
300	\\	$a1 online resource (617 pages).
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
490	1\	$aFirst nations languages
504	\\	$aIncludes bibliographical references and index.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed January 10, 2014).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aPuget Sound Salish languages$vTextbooks for foreign speakers$xEnglish.
650	\0	$aPuget Sound Salish languages$vTexts.
655	\0	$aElectronic books.
700	1\	$aHess, Thom.
700	1\	$aLamont, Martha Williams.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10821762$zConnect to this resource:
830	\0	$aFirst nations languages.
907	\\	$a.b17724132$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gbcc$h0$i0
910	\\	$aMARS
		
LDR		02282nam  2200457 i 4500
001		ocm00999999
003		OCoLC
005		20151122075114.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		131118t20142014nyu\\\\\o\\\\\001\0\eng|d
020	\\	$z0814433413
020	\\	$z9780814433416
020	\\	$a9780814433423 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aHD57.7$b.T725 2014eb
082	04	$a658.4/092$223
100	1\	$aTracy, Brian.
245	10	$aLeadership /$cBrian Tracy.
264	\1	$aNew York :$bAmerican Management Association,$c[2014]
264	\4	$c{copy}2014
300	\\	$a1 online resource (134 pages).
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
490	1\	$aThe Brian Tracy success library
500	\\	$aIncludes index.
505	0\	$aLeaders are made, not born -- A sense of mission -- Action orientation -- The quality of courage -- The leader as strategist -- The ability to inspire and motivate -- Commit to winning -- The leader as communicator -- Learn from adversity -- Build a championship team -- Focus on results -- The desire to lead -- The role of self-esteem in leadership -- Lead by example -- Self-motivation for leaders -- Develop leadership qualities -- Power through cooperation -- Lead by consensus -- Leaders are listeners -- Live like a leader -- Integrity : the essential quality of leadership.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aLeadership.
655	\0	$aElectronic books.
776	08	$iPrint version:$aTracy, Brian.$tLeadership.$dNew York : American Management Association, [2014]$h120 pages$kThe Brian Tracy success library$z9780814433416$w(DLC)  2013042969
